00100000000010000100011010111011010010000000100101010100010010100101100010000100001100011100010110000001111010100000000001000011000000000000100010001000100100000001000000100000000000101000101000000000|50||591761||0025|21222001001122111211240030330332022111223322222
00100000000000101000101000010000000101000110000000000000110000010110000101101000110010100000000001001010100010000010100000000010010010010001110001101000101010001010010000010000000100000000000000100000|00||380800||1139|22101122010011112222232232033003032233223
10100000000001000100001000000011001000000110000000000000010000010000000011000100000001000001000010001001000011000010000000000000100000000001000011000010000000000001101101001000000000001000000000000000|13|690|280||9801|333311100000011000331313333332223000
01100010100011000000000100110001100000000010010000101000010101011010000001100001101000000010000100000101000111000101000100000001010000101000001010010000000000000001000001000100000010000000000010100000|0959||320|4914|2827|322120300143233033303322112202211122112
00100000000010000000000100000000000100000010100000000000100010000010000001001100000101000010000000000000011001000110000010001000100001101000000000000000001101001000001110100000000100000000000000000000|0927||231||8032|21111100000003312111211042222232333300030333000
10100000001000000000100110110000000111000101110001011001000000000011010010001101001011000100010000010000001101010001000001110100001001000000000110000001001000000010100100001100000100000000000000100000|73||470220|0764|6812|3233033303001101143323322121113311211030100101
10000010010100001000100110100100100001001010000000000011010000010100000000000100000010001100000100000000101000110010000100001000110010001100110001010010000000000100101011000000000100000000000000100000|76||471811||2330|00422211213232010001101122223232223333303000030000
10000000010101100000000000000110001010001110000000000100000001000100000000000000000100100100000010000000000000000000000000000001000000010000001000000000001000000000010000001100000000000010100000000000|3822||760|6170|5013|11100000141413332332221222211121101000100
10010000000000000001001001110111011000000000001000000100000010011100000000110100000110100010001100000010100000011000010001011000000100000100000100001000111000000000010010000000000100000000000010000000|16|010|480||1823|2323223320100011121222223333233
00011000010100010000001001100010000010000000000010001000000001000111011000000100000000000001010100000001000000001000000000000000100010000000100100000000010000000000000000000000010000000000001000000000|78||020940|2806|2636|2413111203000313333114333222332232
00000001001000001000100110100101010000000000100000010000000111010001100111100000011001010000001000000000011011000000010010011001000100011100000110011000000010010011001010001001010100100010000000000000|02||490|4866|5616|2232211333000100300111033033121112121222
10000001100100001000000100000001010100011000000001000110000100001001010100110000000101000000001001000000000100001000000000100010100000000001000110100010001000010010100001000010000110000000000000000000|65|851|131||9930|300001003003311222122332233330032303000000
01000010001000001000010101000100000000000100000010010000100000000010010011001001101100010110010100001110000000000001010100000000000001001000001000010100000000001010001000010010100000000000000000000000|09|960|690870|0403|1126|111322232220000100110231211221233232122
00000000010101111000000100000000010000000101000010000000100000011001010000111101010000010100000101000001000100001010000001100100000010011000100000100110000010000000001000010011010000000000100000100000|10|431|751||6013|142221110110112120240000033303303322221222101323000300000111111122
10000010100010010000010010101000110011000011000000010010000111001000011001010100001011110001001000000000011001000000010100100000000000010001011001000000001000000100100101000000100000000000100000000000|23||670780||2530|3234112121201010331010032323332021232123303300100330
