01000000000000010100001110000001100101011000010010100010000100011001101000101000001000101001010000001000100000100001010110000010110001000001000001001011100001010000001100001001000010000010001000000000|01||450130||7408|211213033033330400021222111211211030030100030011
01000000100000100000100000000010000100010010100001100001100000000001000001000100001011000100000010000010011101000001000010011001100110000000100110000001010011001001010000101001000000001010000010000000|63||320960|1562|0120|341211113333034121121122122233233003032222
00001000001000000100000000010000000000000010000101000110000000010000000010001001000000010010000000000100100000001100000010001000000100000000100000100100000001000000000000000000000000000000000000001000|97||291501||3311|1112122223333030000022240000111101112
01000011000001001000000000000010000010000100101000000100010001000001000001100100000000010010000001001100000000100110000010000000000100000101000000000111000001000000010010001000100000000010001000000000|09||500310||8534|2302101001000000333114313233323223
00000100010000000000000110000001000110000000000000000010000001010000101100000000000000000000010001010010000000110000000010010000000001000000000101110001010000000000001100001001000000000000000000000000|35|390|860|6785|9130|0320011034100000303
01000000000100000000000110010000000010000000010001000000000000000010000010000001101101000000000000000010000010001000000000001000001000100100000001010001001000001000000000010000010010000000000000000000|90||361781||1407|033221222211303003332402221101011110000
00001001000000000000101010000011000100001100101010000001010000000000000011001000000100100000000000001100000100110011110000001100000010011000010000000011100000000000000000011010000100100000000000100000|0664||350|0635|2930|22222332233333111110011000003332333300033
00010000000010000000000000010000000001000000110000111000000000000000000100000100000000000011000100001000000100110010000100001000001000101000000101100000000010000100000001001000000000000000000000000000|25||010820||5032|0111101110110222322233331100000033343233
01100100001001000000000010011000100000001000000000010001000011000000000000000000001001010010000011000000001000001100000000010001010100000001100000000100000000000101000010000110100000000010000000000000|75||630|4972|1135|21211112122001003330033311121223222330333
00001000000001000001001010001110000011001000000101110110000000000000000100110100000101000000001000000000101000010010010001100100010010100000000001001011010001000000101000100000000010000000000000001000|68|191|851||8833|3000033331211221223303033300300
00100010000000001000100000000001000000000000100001100001100000010000000000000000000000100000100010010010000010000000000101000001000001000100001000000010100000010000000100000010100010000000000010000000|07|100|410|4377|5809|00221302343030030111110
00010010000000000001000011011000010100010001001010000000000000000100000000000000000100001000000010000000000000000010110001100001000000010001000000000000001000000010110100001000000110001000000000000000|48||581||8911|03030333003033023222212111111210030000101
00010011010000000001001000100111000100010001100000100000000000001010000110011000000010000000100000000100000000100000000000000010110000100100000010010010000000000000000000000000000000001000000000000000|80||670|9848|1021|0202041121222111210112030033223233232223
01001000000001000000000100000000010000000010000010101000000000100100001000100000001000000001100110000000000000000000010000011000010100000000000000000001100010001000000000001000100000000000001000100000|70|121|991||3618|0202222122131210
01000010001000001000010101000100000000000100000010010000100000000010010011001001101100010110010100001110000000000001010100000000000001001000001000010100000000001010001000010010100000000000000000000000|09|960|690870|0403|1126|111322232220000100110231211221233232122
