000001000100101000100100000100010100010000000000000011000000101000000000|33|120|100||0534|2022313332233
100000001000010000000100000111000001000000000000000010100100000000000000|||150||1230|233211101102322123433033001030
100001110000010101000000100011010100010100010000100000100000000000100000|30||400320||1235|311211222000033331121123332233
000000100000110011010100000100101000000000000000110001010100000000001000|0532||101||3030|011121100302122233332310111010200330333
001000000100000001000001000000100000000010110100010010000000001000000000|0012||020|4011|0501|232212233303300100
000010000000000110001100000100100000000010010000110000000000001000000000|||020||4531|33303300
010100000100000100100000101000001100001000111000000100001100001010100000|0054||500||4520|0000332333110111222200003323332222
000001000100000000100001000001000000001000001000001001100000100000000000|0021||030|1231|3211|212330300010111333232221211001001
100000110001011000000000001001101000000000010000000101000000000000000000|21||211||0323|321104222223
000101100001010010000100000010010001100011100000001101101000000000000000|02||020||3403|223333000103021222321111000300
010100100000001010001100010011100100010101110100100000110000000000000000|||430010|3313|1001|212110010122222331010000323033
000001010000001100001100000000000000000000111100100000100001000000000000|41|021|011||2403|10402222323101002232303033000111
000111100100100100000001000001000101100100101000100011100001000000000000|||450510|5333|2313|143232320103030011313322222113111010
001010010100010010100000100100100001000101000100000000111001100000000000|||520||0415|1223232333200110033412112232111
000000001100000010010000100010000000010000110000000001101001001000000000||130|020|1044|5505|330300033221211211433030232001101010
