010110000000010001111100101000000000011001010000010000100000000000001000|52||210|3203|5434|0033011100332333111011222002223230333
001100110000000000010100001100010100100001000000001110011000000000001000|31|040|000||2530|232233331111001002232233133300000
010000000100000010000000001100100000000100011000011011100000001000000000|34||241||4012|1203011010121
000000000000101010000001010000000100001110000000100000001001001000100000|12||240||4200|341101102322143033323002010003
001000110100000100001100000100010000101010100000100001100001001000000000|03||331421||1515|2220033333224001111220100222321
000000000000000010001000000010000000000110000000000101010101000000000000|40|510|540|2034|4533|333033
100100000101000110000000000111100100001001010001110010001000000000000000|0551||451||0114|122332121203030011011332330422212121110
000000010000000111100100000101001001000010010000100101011000000010000000|53||510410||1422|02033334111323322121130332211
011000000000100000110000001000110100000000100001010010000000000000000000|02||401301||0122|2110122021232233
010100000100001011011001000001110000100110010100100010000000000000001000|11|421|301||1220|0311212212323333
000100000000010000111100001010000000011001010000100010001000000010100000|||411401||5322|01033003122101104022233300322212
000100000001000010001100000000101000011001000100101000000000000000001000|0501||501||0020|22112122001104022232333000010132322223
001000000100001100000001000000000000000110000100000000101000001000000000|25||021||5532|002200303333
000000000001100000001000000011000000001000001000111000000001000000000000|00|010|310210|2544|4534|0022323333110021120100303323232
00001000001000010110010111001100011000001000000001010110000001010000110101001100100001110100010000000111010000000000000000100000|24||740270||0536|210132341013230323303220022211211222333303
