10010100011000001000100000000100000100010100010000100000000110000100100001010100000100010010010110001000000010000000001000100000|||300710|3313|4500|11200003303334121122323212112130303300303300
00000001000000000000001101000000000000000000110000000001000000000000110000000000000000001010010001000000000000000010000010100000|||750610|0543|4332|1030333
00000100000110000010101000110001000010100010000000000101110010010010001001000000100010001000000010000000011100000000000000000000|||450400|4431|0501|3333
00000001110001000001001110110000000100010110010000000000000110000001011100001000000100101001000011010110000000000000000010000000|||270170|6656|1010|221111222111333230033300221121210110100000
10000001000000000000011001110000000010000000000100000010001101000100000001001000011011000100000100010001010010000010100000000000|||350240|3205|6432|33410111100300033341112221223033303033
01000001010000000000000001011101010010000011100001000111000010001000000000000000010011011111000001000110011000010010000000100000|||050770|2436|7217|1311143303300010011113333232022111112221
00001000010100001000011000010001001000101110000001101001000010000000000000000000001100100000110000010001001000000010000010101000|||620770|0100|4126|00013031211011113433322211101222232
00100001001000000100000001010001000000001010000000001000001001010000001101001000100000000000100000000000110100010000100000000000|||430220|2720|0536|2122003332332023222
00010110000000001110010100111000010000110001100000000010100000011100111010010000100100001000100100000000011010000000000010100000|||000730|3122|1535|012222232310132300000303311212222233330
01100101000001000001000000000001000000101000000111000000100100001001100000100000000010000110000110110110011000000000101000000000|||120040|4121|7414|13110001
00110010001000001000010100000101011100010000000101000000100011000010100110101000100100001001000001011000110101000000100000000000|||010120|3204|4401|033331101102332221221141333001000033323001
00000100100010000000010101000000100110000000000000110101000100000000001010101001001001100111100001000000011000010000001000000000|||070670|5242|5004|002221111121000000330
00000001001000000000001001000001001100100011010000010010110001001000101000000000011000110010100000100110000000000000000010000000|||750460|2661|7326|0300322320100100001121121222223
00011000010000001000010000000100010000001010100010100000110000000000000000000001000010000011100000010100000001011000000010000000|||720660|0603|3727|022433232010000102332203330212222111211
00000100001000001001100000000100010000001000010000100100010100000001010001000001011100000100000000100001000000000000000000000000|||550640|4604|3730|0033033333
00100000000001000000010101000000000010000101000000000100000001000001000010100000100100000001100000000000000000000000000000000000|||360710|0731|3313|0110334332322112213330000011131112121
00000100000000000010011000000100000000010100100100000100000000000110000100001000000000110111100000000000000000001000000000000000|||040000|7621|6510|3343311111000030011
01010001000011000100100100001000000111000001000100000010100001001000010111000100000001000000100001000010010010010000100010000000|||720610|4030|6724|000303322333201010100333111332233212221121
01000000100001010111000000001000001010110100000001100100010100000000010000000101011100001000000001000000100111010000001000000000|||440640|3241|0411|210114332333220212113223333110100110110
00010100000010000001001101000001000011010010110000000100000100010000110000101100100000011011010010111101000100000000000010000000|||550070|6564|1313|0132323223222111144333300000002212111111
10000010010000000100010010100001000000010011000000110100101001000000010000001000010011000100110000000110000110001010000000000000|||300200|1701|4430|2121210000022222333111000003003223033330
00110100001100000010001110000001000101110010100000000110000100001100010100000000100110000010000010000001000100000010001010000000|||130120|0533|7032|0241011010000013222112030011332300323233
00010111100000000011010000111000010000001010000000010000000001010010111010011000010011011000000001100001010011000000000000000000|||600140|4605|4210|00330011133322123221221133311011000110001
00010001011100000000110100000000000100001000000000000000000011000000100010100000000000100100100000001000010000000000000000100000|||120700|3055|6600|0300143323222331113003033001010113333
10000000010000000100001000001100101000000001000000100000000101000000000000110000000000011000100000100011000100000000000000000000|||450540|7061|6237|21311000003033341122011100232222223333
10010000010000001010000000000000000000110100000000000000000000000000000001100000001100100001100000010000011000000000000010000000|||000260|5066|4427|3223111213033000300011133331211212221212
00000001000100011100110100000000000000001010010001000100010000000011001000001000001101001000000100000010001011000000000000000000|||330500|2437|6011|1411010110100
00000001000000000010001110101100000001000000000100000000011001000100000000000000000000010001100000110010010001000000000000100000|||150620|1257|4631|221430333000300311122232232121333301003000
00010010000110001000000001000000010110100000000010100010000000000001101000000100000110001000000010001101000000011000100000000000|||760260|3124|6527|330003230202100011021332222212111
00001001000000010100000100010100100010001000000001000100000000010001100000000000000100000001000001110010000010000000000000000000|||550200|7757|0026|211111112322222
00001001000100000000001000110000000000000000010000111000000100000000001000000000000001001001000100000000001000010000000000000000|||570400|5054|3302|01110033112232122223301330033302010001
00000001100000010000000101001000000101011000000100101010010011000100000001000000000000000101110000000010010100001010100000000000|||520610|2742|2115|41112120100031132333323322122112111010
00101000000000000101100000000000001000000000000000101000100000010100001001000000000010110000000000011100000100000000000000000000|||650720|1331|0025|211222132233201001000331431121212122321
00000000011000010010001000000001101001010010010000000100000010000000001001000100010011011100110000000000000000000000001000000000|||050770|5234|3016|21120121430320101001034333222222111111
01011000010100000110010010010001000000000001000100010110100010001000001010010000110100000000010000000000101110000000000000100000|||700770|1013|2717|44333113322000301113133321222211122
01001000010000000001000001011100000010100100000000001000010010000000000110100100000100001101010010000000001001000000000000000000|||460070|3064|6701|233113303303000003
10100100000100010101000010101000010100000001000100010000100001000011001101111000000100011000010000000000001000000000100000000000|||130220|3626|4104|32211141101100223323033330022110000101
00010000000000000110000100100100000010000000010100000000011000000000000000010000100000000000000010001000000000000010000000001000|||440370|3314|2727|34303332232000301121112023230222211112
00100110010001000000000100000000001100001011100000010001011010000001010100000000000011100110000000001000001010000000000000100000|||150100|5663|5502|004333330022112112122333331111330303000101103
00001000001000010000000101000000000101010000000100100000000100000000100101110000001100100000110000100010000001011000000000000000|||210570|1746|4007|11222111133300303302221211101110020030001
00000000000001000010100110100000010000010000000001000000010010000000000000000100000001010101000000101000001000000000001000000000|||150120|3061|3237|1221112230332331101211001030001033333322223222
00010000000000000000000100011000000000100100000000000001011100011000000000010000001100001000000000101000000011000000001000000000|||720770|6055|4630|0003033333
00000100000100000000000101000000010010000000000010000011000100000011001000000100000000000001000000000010000010000000000000000000|||760550|7767|0035|202241212222111110000022232214333303033
01000010000001000010010100010000100100111000000000101000000100000000000000100101010001010001010001001101110000010000000000000000|||730400|0633|2316|330012112220101033303322122232211141011
01100000111001000100001000000101010001000000010000110000011000001010010100100100000010011000000010101000000100011010000000000000|||700640|1335|0625|124332233212211203003300133323221122111
00011110000000010000010010000001000111000000000000000100100000001000011100000000001100000100000001100100000100000000000000001000|||000010|4236|5630|223333334113110011110002232223333303000000
00010000100000000001010110011000000100100100000101001010100100000110100000100100010011001001100000101000000110000000000000100000|||240110|0233|5712|223033233300003002212222110111210000301
00100000000111000000000001000100000100000010100000100011000000010000000010010100100001000010010011001100100100000000001000000000|||500530|2232|2735|0023433113233333222
