000000000000000000000000000100001000000100101000000101000001000010000000|||520||4003|0010011
000001001000000001000000000000110001000101001000000000000100000000000000|||430||1520|2432333322
010000000000100100000100000110010000000010000001010011000001000000000000|||120||4431|233300300
000001000100100000000100010001100100100000010000101001000000000010000000|||000||2204|1211330001
000001100000000001010000001000111100000110000000000000011000000000100000|||330||2310|3230011101
000000000000000000001000001000010000000100000000000000001001000010000000|||020||5335|03323
000100101000110000000000001000010000100010100000111000100000000000100000|||120||5024|131001011222
010101100001000000000001000000011000000100000100000000000000000000100000|||350||0500|43230333
000000000000000100000000000000000000000000100000100011010000000000000000|||030||2015|22211111
000000000001100001000001000000000000000000100100000000000000000010001000|||340||2320|223233
000010000001001000110100000001000000110000000001000000000000000010000000|||040||2333|133332
000100100100100100000000000011010000000000100001001100000000000010000000|||150||4435|33233
000011010000000101100000100001000000110000001100101110101000000010001000|||400||1402|2303301
100010000100000001001001010100000000101010100000010000100000000010100000|||300||2505|303011
000100000001011000100000000100000000100110010101000001101000100000000000|||450||0532|3223333
100100110100100100010000000000000001001010101000000001000001101000100000|||050||0200|223300
011010000101000000001100000010010000100000000100111001000001000000000000|||550||3505|0330011
011010100000100010000100001000101001000001000101001010000000001000000000|||250||4432|303303
000001000000000010000100100000100000000100000001001000001000000000000000|||510||1012|01112112
101001000001100011100000100101001001000001101000000100110000000000000000|||350||2213|122033302221111010
001000000000001000000000000000000001000100000000001110000100000000000000|||040||5114|11110
000000000000110000001001001100000000000001011001100101000000000000000000|||400||5330|1003000333
000001000000010010011000001010001000010000100101000001001000000000000000|||230||5302|1030300301
000000000000100000010001111000001000101000110000000001110000000000000000|||550||4125|10000331212112221
000000000000000000101001000000000000000000001000000001000000000000000000|||040||3534|233333
000110000000001010010000100100100100010110001000000100000000001010100000|||500||3230|00033
000000000000001000000000010000000001100001000100000100100000000000101000|||530||3214|30341211112
000100000000000100100001001000110000000000001000000000000000000000000000|||250||3115|03002212221111
001110010100001110010000100000100001000000010100011001000000000000100000|||050||3530|33333000
011000110001010101001000000011000001100001010100000000000001100010000000|||510||1430|33303
000000010000001000000100100000001001010010101000000001000000000000000000|||000||2433|2214333033
010100000100000111000000000000000001011001000000001001000000000010000000|||020||3014|01121211
010000100000001000001000000101111101001000010000000100000000000000100000|||240||3435|232333
000000000000100010100000000000100101000010000000000000100100000000000000|||000||2301|214303030
000000001000000000010000000100010000001000100000000100000000000000000000|||550||4011|00011111
000000000000000000000000000000000000000000000000000000001001000000000000|||020||4435|23333
000100010000000000100100000010000100000000000101010000000100000000000000|||000||2225|221112
010001001000010000100100010001001000000010000100100101100001000000000000|||440||5333|03033
000010100001001101000100001000000001010000001000000000000000000000101000|||510||0431|2330323
010100000000000000001000100000000100000000000000000000000000000000000000|||040||2224|21122
000010000000000000000000001010000000010010010000000010011100000000100000|||550||2421|03322223
000000000000000010000000000000000000000000000001001001010000000000000000|||540||4402|300003
100011000100000000100000000000110000000000011100001001100000100010100000|||550||1333|23233
010100000100000000110000101000100000000010110000100010000101000000000000|||440||1120|22322
001001101000110000110000010010010001000110100001000000000000000000000000|||350||1221|22223
101000010000100101001000100000000000000000110101010001001100000000000000|||110||2422|3322321
000000010000100000010000001001000001010001000000001100000000000000000000|||150||4010|2144101100100
100000000000001100010100000000101000010010010000010010001000000000101000|||430||0005|2101111
000000010000001010000001010001000000001001000001000000000000000000000000|||450||3135|011332223
000010100100000100000100100000110001010110100001100000010100000000000000|||500||2213|0131112321
000001000000100100000000000000100100000100000000011000111000000000101000|||530||5130|030000
000000000000000000010000000000000000000000000000010000000000000000000000|||550||3201|0003
000000000000100000000000000001000000000000000000000000001001000000000000|||000||5232|1114430333003
000100001000000101000100000001110100010000101000011000110000000000000000|||100||3502|224333003030011
000100100000000010010100000110001001001010101000010100000000000000100000|||130||5500|0333000330
100000000000000000000000110000000001000000000000000000000000000000000000|||130||4205|33010111001
001000000000000100010001010101000100000010000000000000000001000000100000|||320||4400|03030303
000000010100000010010000000000001000001000000000000000000000100000000000|||130||4403|3003001
000000011000000100000001000000000000110010010100101000100101000000000000|||100||5510|331133030001110
000011010000000100000000101011010100110000000000100010010000000010001000|||210||3014|0011121122
000000100000001000010000000000000000000101000001100000000100100000000000|||510||1501|343303
000000010000101001100000001000110000110001010000010001000000000000000000|||510||1310|30111
000110000100000000000000100001000000100010010100000001000000000000000000|||200||3112|01111
001001010001010010000000010000000001000001111000100101010000000000000000|||410||3400|0330330
000010010000000010101000000000010100000110100000000000000000001010000000|||430||2534|3332332
000000000100001101001100000001000000010000000000000000001100000010000000|||430||3101|03001
001000000000010000000001000000110100000000000000000000000000000010000000|||100||5333|0103333
010001000001100000011000000001000000000000010000000000000000001000000000|||500||0004|1111
010001000000010000000000101101010000000010000000001000010000000000000000|||010||4210|034121010100
000000101000000000000101000000110100010000000100010000000100000000000000|||250||5501|330030003
000100000000000011010001000000110100000111000000010000000000000000000000|||330||4004|00001111
000001000000000101010000100110000000000000000000000000000000100000101000|||310||3531|0033333
000000010100100010000000100000000100000101001100010000111000001000000000|||200||0420|12233223323
100000000101000001100100000000010000000101001100100000000000000000000000|||530||2424|300113322321221
000101000000001000010000000000010100001000000000000000100100000000000000|||200||0110|41111
000000000000101000110100000001011000001000000100000000111000100000000000|||330||3004|0001111
010010000100000101010000001000010000100000100000000000110100100000000000|||050||5205|1413311100000
000000010000000011001000010010010001000001110000000100100001001000000000|||500||4403|00003
010010100000010001100000010000110001101000100000100001001001001000100000|||400||1304|2322110000
000000000000000000000000100000001000000100000100000001010000000000000000|||530||0010|11111
000000000101000100000000001010000000000001000000000000000000000000000000|||550||1013|0214112121
001000010000010010000000000000010100110000000000000100000000000010001000|||400||2530|00333132303
