000001000000011001000000010000010000000010101000001001010001001000000000|30|410|550|4024|1523|0313333222121123
010000010000000100000001000000001100010000000000100000000001000000000000|55|300|510|0135|2130|10303
000100000000010100011001000100000000001011000000001000000000000000001000|52|310|400|1330|0115|122122112
000100010000101000001000000100001000000001100100000000000000000000000000|24|450|550|1110|5122|1
001000100100001001000101100010001100100000001000011110000100000000000000|40|050|150|0000|0114|22211121
001001000000000011000001010001010000010011100000010100001100000000000000|55|030|510|3110|1034|12223
000000001000000100000000000000000000010010000000101010000000000000000000|34|430|530|4400|0010|131211110
000001000000101110000100000110000000000011001000111010000000000000001000|21|040|110|1015|2014|212211011
000000000001001000010000100000000000000000001101000001000100001000000000|00|240|040|2232|5210|11103303001011
000000100000000000000100000001110001001000000100000000000000000000000000|02|350|410|4300|1430|33303
010100100000010001000100001000000000001001000100001001001100100000000000|31|430|230|3513|1221|3232212
011000000000000000010000000001000000100000000000100101000100000000100000|32|130|540|3332|3430|24323330000103
010100010100100010001000000001000001000011101000000000111100000000000000|32|320|000|1430|2525|332232111
000000000100000000000100110010100100000000100000001000100000000000000000|33|110|210|1231|1531|42232230300033
000000000000000010000000000100110000100100000000000001000000000010000000|21|310|550|1543|4104|300001111
000000000000000000000000001100001001000000000000100000100000000000000000|40|150|020|3514|2233|112133333
000000000000000000000000111000000000000100000000000000000000001000000000|12|010|100|2242|5013|0011111
100000000000000000010000100000000000000000000000000000001000000000000000|24|450|040|0345|5331|114303333000
100001000000010100100000000110100000000100010100000000000000000000000000|51|450|530|1304|0124|111133233021222211
100100000000010010100000000001000101001000010000000000100100000000000000|||251041||5104|004001011
000100001000001101001100101000000100100010010100001000000100101000001000|||551531||0321|333224200011212211002223330322
011000000000001001100000100010100000001100100100100101100000000000000000|||051351||5212|10400001221
000100000000000100001100001011010100000001010000000100000001000000000000|||521431||0025|211121120330011323333222211111
000011001000000000010100000000001000011000111100001100100000000000000000|||301021||1331|3222231110100422233333010300
000001000001010101100000000010000001000000010000101101010100000000000000|||111551||4300|300332221113330022111110300003333
010101100000011000010000100011000000010010100000001100100100000000001000|||211301||0231|1212322233101001221200003332303
001100000001010000000100000001000100001101011100010011000000000000000000|||031021||5101|1133030010301
010010011000000011000100011000110000000010100000101000000000000000000000|||121011||2233|1023222310110200103323233
000010001000001000000000000000100000001011010100001100000000000000000000|||421441||5012|0001101121
000000010000011000010100001100100000100110011100100000001000000000000000|||111401||5500|0002223333310111210000033333
000010100000100000001000100101100100010010110000000100000100100000000000|||301501||0024|1221120030331211102212223
000000000001101100110000100011000000100111110000001000000000000000000000|||141251||1105|03222221101100001
000100001100010000000000000101000000100000000000100001000000000000000000|||101001||4302|23331001111000422222333330001010
001000001100001000010100010010000000000001010000001101101001000000000000|||041501||4332|42331110001002223223113333301003
000000110000001000001100001000000101010000000100000010111000000000000000|||031201||3330|001042322330030
010001100100100100000100000000101000000001001000100010010000001000000000|||521241||4435|100033033312111122400332332223
101000001000000000000000011000010000001000100000100100101100100000001000|||531011||1433|22122400003333223
000000000000101000000100101110110100011010001000010100010000000010000000|||151531||4424|3300001133332221203000222121112
000101000000000010010000001001010001000000000000000110000000100000000000|||441251||1114|312211211
000011100000000000000001101110001000100000110100000000110000000000100000|||451251||5324|300001113333322002022210110121223
010000100001011010011000000001010100100000000000001111100000100000001000|||241201||4535|323331110100300132303220232232
000000000000001001100101000110000000100010000000010100000100000000001000|||141151||1211|122230030022122130033220000111121
000100000001101010001000100010110100000010100000000000010001100010000000|||351511||4013|000011111333332200220011121212
000110000000101000000000000000000001110100001000000100111000000010000000|||351451||3415|323240000113303322001121122221
101000000000100010101001101000110000001011000001000100000000100000001000|||041051||3113|3400022222001001310112221
